ngram,count,system,scenario,level,content_words,content_token_count,matched_constraints,constraint_hit_count,matched_lexicon_terms,matched_scenario_terms,scenario_hit_count,scenario_token_ratio,scenario_heavy,expression_groups,expression_first_class,expression_group_count,expression_first_class_count,layer_a_count,layer_b_count,layer_a_groups,layer_b_groups,matched_expression_terms,unclassified
priced support for,2,AC15P,S1,trigrams,priced support,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
support for migration,2,AC15P,S1,trigrams,support migration,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
lock in modular,2,AC15P,S1,trigrams,lock modular,2,,0,,modular|lock in,2,1.0,True,,,0,0,0,0,,,,True
in modular standard,2,AC15P,S1,trigrams,modular standard,2,,0,,modular,1,0.5,False,,,0,0,0,0,,,,True
controls fee escalation,2,AC15P,S1,trigrams,controls fee escalation,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
and delivery commitments,2,AC15P,S1,trigrams,delivery commitments,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
quick questions to,2,AC15P,S1,trigrams,quick questions,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
we know vs,2,AC15P,S1,trigrams,know vs,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
lock in prone,2,AC15P,S1,trigrams,lock prone,2,,0,,lock in,1,0.5,False,,,0,0,0,0,,,,True
shows you considered,2,AC15P,S1,trigrams,shows considered,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
your council memo,2,AC15P,S1,trigrams,council memo,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
waiver burden novagrid,2,AC15P,S1,trigrams,waiver burden novagrid,3,,0,,novagrid|waiver,2,0.6666666666666666,False,,,0,0,0,0,,,,True
civitas integrated hardware,2,AC15P,S1,trigrams,civitas integrated hardware,3,,0,,civitas|integrated,2,0.6666666666666666,False,,,0,0,0,0,,,,True
without punitive fees,2,AC15P,S1,trigrams,without punitive fees,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
safe operation requirements,2,AC15P,S1,trigrams,safe operation requirements,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
safe and operate,2,AC15P,S1,trigrams,safe operate,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
and operate locally,2,AC15P,S1,trigrams,operate locally,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
under loss of,2,AC15P,S1,trigrams,under loss,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
standard controllers export,2,AC15P,S1,trigrams,standard controllers export,3,,0,,controller|controllers,2,0.3333333333333333,False,,,0,0,0,0,,,,True
controllers export rights,2,AC15P,S1,trigrams,controllers export rights,3,,0,,controller|controllers,2,0.3333333333333333,False,,,0,0,0,0,,,,True
gated by cloud,2,AC15P,S1,trigrams,gated cloud,2,,0,,cloud,1,0.5,False,,,0,0,0,0,,,,True
lowest governance and,2,AC15P,S1,trigrams,lowest governance,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
in short civitas,2,AC15P,S1,trigrams,short civitas,2,,0,,civitas,1,0.5,False,,,0,0,0,0,,,,True
short civitas is,2,AC15P,S1,trigrams,short civitas,2,,0,,civitas,1,0.5,False,,,0,0,0,0,,,,True
lock in using,2,AC15P,S1,trigrams,lock using,2,,0,,lock in,1,0.5,False,,,0,0,0,0,,,,True
long run opex,2,AC15P,S1,trigrams,long run opex,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
purchase price but,2,AC15P,S1,trigrams,purchase price,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
in short novagrid,2,AC15P,S1,trigrams,short novagrid,2,,0,,novagrid,1,0.5,False,,,0,0,0,0,,,,True
chain and deployment,2,AC15P,S1,trigrams,chain deployment,2,,0,,deployment,1,0.5,False,,,0,0,0,0,,,,True
governance cloud and,2,AC15P,S1,trigrams,governance cloud,2,,0,,cloud,1,0.5,False,,,0,0,0,0,,,,True
city operations the,2,AC15P,S1,trigrams,city operations,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
central is unreachable,2,AC15P,S1,trigrams,central unreachable,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
for x hours,2,AC15P,S1,trigrams,x hours,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
are software updates,2,AC15P,S1,trigrams,software updates,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
maintenance support pricing,2,AC15P,S1,trigrams,maintenance support pricing,3,,0,,maintenance support,1,0.6666666666666666,False,,,0,0,0,0,,,,True
and month support,2,AC15P,S1,trigrams,month support,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
flip the recommendation,2,AC15P,S1,trigrams,flip recommendation,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
can approve novagrid,2,AC15P,S1,trigrams,approve novagrid,2,,0,,novagrid,1,0.5,False,,,0,0,0,0,,,,True
approve novagrid s,2,AC15P,S1,trigrams,approve novagrid,2,,0,,novagrid,1,0.5,False,,,0,0,0,0,,,,True
reality civitas modular,2,AC15P,S1,trigrams,reality civitas modular,3,,0,,civitas|modular,2,0.6666666666666666,False,,,0,0,0,0,,,,True
written cloud posture,2,AC15P,S1,trigrams,written cloud posture,3,,0,,cloud,1,0.3333333333333333,False,,,0,0,0,0,,,,True
approve approve with,2,AC15P,S1,trigrams,approve approve,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
approve with conditions,2,AC15P,S1,trigrams,approve conditions,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
reduce long run,2,AC15P,S1,trigrams,reduce long run,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
capital and operating,2,AC15P,S1,trigrams,capital operating,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
ll need a,2,AC15P,S1,trigrams,ll need,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
soft lock in,2,AC15P,S1,trigrams,soft lock,2,,0,,lock in,1,0.5,False,,,0,0,0,0,,,,True
a single controller,2,AC15P,S1,trigrams,single controller,2,,0,,controller,1,0.5,False,,,0,0,0,0,,,,True
opex predictability and,2,AC15P,S1,trigrams,opex predictability,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
prove it won,2,AC15P,S1,trigrams,prove won,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
time reliability to,2,AC15P,S1,trigrams,time reliability,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
reliability to hospitals,2,AC15P,S1,trigrams,reliability hospitals,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
traffic management center,2,AC15P,S1,trigrams,traffic management center,3,,0,,traffic,1,0.3333333333333333,False,,,0,0,0,0,,,,True
central management or,2,AC15P,S1,trigrams,central management,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
how to structure,2,AC15P,S1,trigrams,how structure,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
for council review,2,AC15P,S1,trigrams,council review,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
ask emergency services,2,AC15P,S1,trigrams,ask emergency services,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
to define two,2,AC15P,S1,trigrams,define two,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
ask engineering to,2,AC15P,S1,trigrams,ask engineering,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
engineering to define,2,AC15P,S1,trigrams,engineering define,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
same incident drill,2,AC15P,S1,trigrams,same incident drill,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
are emergency services,2,AC15P,S1,trigrams,emergency services,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
emergency services asking,2,AC15P,S1,trigrams,emergency services asking,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
services asking for,2,AC15P,S1,trigrams,services asking,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
asking for signal,2,AC15P,S1,trigrams,asking signal,2,,0,,signal,1,0.5,False,,,0,0,0,0,,,,True
for signal preemption,2,AC15P,S1,trigrams,signal preemption,2,,0,,signal,1,0.5,False,,,0,0,0,0,,,,True
incident time capabilities,2,AC15P,S1,trigrams,incident time capabilities,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
letting it override,2,AC15P,S1,trigrams,letting override,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
transportation engineering preference,2,AC15P,S1,trigrams,transportation engineering preference,3,,0,,transportation,1,0.3333333333333333,False,,,0,0,0,0,,,,True
preference metrics ask,2,AC15P,S1,trigrams,preference metrics ask,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
to define measurable,2,AC15P,S1,trigrams,define measurable,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
activate incident mode,2,AC15P,S1,trigrams,activate incident mode,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
ability to support,2,AC15P,S1,trigrams,ability support,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
to support detours,2,AC15P,S1,trigrams,support detours,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
emergency response outcomes,2,AC15P,S1,trigrams,emergency response outcomes,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
comms cloud loss,2,AC15P,S1,trigrams,comms cloud loss,3,,0,,cloud,1,0.3333333333333333,False,,,0,0,0,0,,,,True
some incident routing,2,AC15P,S1,trigrams,some incident routing,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
benefits are demonstrated,2,AC15P,S1,trigrams,benefits demonstrated,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
models and lead,2,AC15P,S1,trigrams,models lead,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
company track record,2,AC15P,S1,trigrams,company track record,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
means you must,2,AC15P,S1,trigrams,means must,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
controller configs detector,2,AC15P,S1,trigrams,controller configs detector,3,,0,,controller,1,0.3333333333333333,False,,,0,0,0,0,,,,True
full corridor configuration,2,AC15P,S1,trigrams,full corridor configuration,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
at least modular,2,AC15P,S1,trigrams,least modular,2,,0,,modular,1,0.5,False,,,0,0,0,0,,,,True
full export rights,2,AC15P,S1,trigrams,full export rights,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
at no extra,2,AC15P,S1,trigrams,no extra,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
no extra charge,2,AC15P,S1,trigrams,no extra charge,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
punitive fees for,2,AC15P,S1,trigrams,punitive fees,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
least a cap,2,AC15P,S1,trigrams,least cap,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
lock in without,2,AC15P,S1,trigrams,lock without,2,,0,,lock in,1,0.5,False,,,0,0,0,0,,,,True
pending waiver approval,2,AC15P,S1,trigrams,pending waiver approval,3,,0,,waiver,1,0.3333333333333333,False,,,0,0,0,0,,,,True
reopening the competition,2,AC15P,S1,trigrams,reopening competition,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
dot policy automatically,2,AC15P,S1,trigrams,dot policy automatically,3,,0,,dot,1,0.3333333333333333,False,,,0,0,0,0,,,,True
s incident time,2,AC15P,S1,trigrams,incident time,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
mission critical and,2,AC15P,S1,trigrams,mission critical,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
to recommending civitas,2,AC15P,S1,trigrams,recommending civitas,2,,0,,civitas,1,0.5,False,,,0,0,0,0,,,,True
prem failover and,2,AC15P,S1,trigrams,prem failover,2,,0,,failover,1,0.5,False,,,0,0,0,0,,,,True
leadership insists novagrid,2,AC15P,S1,trigrams,leadership insists novagrid,3,,0,,novagrid,1,0.3333333333333333,False,,,0,0,0,0,,,,True
insists novagrid remains,2,AC15P,S1,trigrams,insists novagrid remains,3,,0,,novagrid,1,0.3333333333333333,False,,,0,0,0,0,,,,True
and how intersections,2,AC15P,S1,trigrams,how intersections,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
how intersections behave,2,AC15P,S1,trigrams,how intersections behave,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
intersections behave during,2,AC15P,S1,trigrams,intersections behave during,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
in failover mode,2,AC15P,S1,trigrams,failover mode,2,,0,,failover,1,0.5,False,,,0,0,0,0,,,,True
certainty and increase,2,AC15P,S1,trigrams,certainty increase,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
city migrates in,2,AC15P,S1,trigrams,city migrates,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
directly keep it,2,AC15P,S1,trigrams,directly keep,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
chair s issue,2,AC15P,S1,trigrams,chair issue,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
the cleanest approval,2,AC15P,S1,trigrams,cleanest approval,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
cleanest approval path,2,AC15P,S1,trigrams,cleanest approval path,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
essential infrastructure we,2,AC15P,S1,trigrams,essential infrastructure,2,,0,,infrastructure|essential infrastructure,2,1.0,True,,,0,0,0,0,,,,True
multi year subscriptions,2,AC15P,S1,trigrams,multi year subscriptions,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
iteration it required,2,AC15P,S1,trigrams,iteration required,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
and delivery dates,2,AC15P,S1,trigrams,delivery dates,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
portability package is,2,AC15P,S1,trigrams,portability package,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
package is delivered,2,AC15P,S1,trigrams,package delivered,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
outage incident drill,2,AC15P,S1,trigrams,outage incident drill,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
and acceptance tied,2,AC15P,S1,trigrams,acceptance tied,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
acceptance tied payments,2,AC15P,S1,trigrams,acceptance tied payments,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
increase the probability,2,AC15P,S1,trigrams,increase probability,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
outage incident drills,2,AC15P,S1,trigrams,outage incident drills,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
commitments portability package,2,AC15P,S1,trigrams,commitments portability package,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
certificate identity expiry,2,AC15P,S1,trigrams,certificate identity expiry,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
failover behavior and,2,AC15P,S1,trigrams,failover behavior,2,,0,,failover,1,0.5,False,,,0,0,0,0,,,,True
and incident handling,2,AC15P,S1,trigrams,incident handling,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
added critical path,2,AC15P,S1,trigrams,added critical path,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
now to avoid,2,AC15P,S1,trigrams,now avoid,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
vs intersections flashing,2,AC15P,S1,trigrams,vs intersections flashing,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
longer the safe,2,AC15P,S1,trigrams,longer safe,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
controller make model,2,AC15P,S1,trigrams,controller make model,3,,0,,controller,1,0.3333333333333333,False,,,0,0,0,0,,,,True
because modular has,2,AC15P,S1,trigrams,because modular has,3,,0,,modular,1,0.3333333333333333,False,,,0,0,0,0,,,,True
standard controller configuration,2,AC15P,S1,trigrams,standard controller configuration,3,,0,,controller,1,0.3333333333333333,False,,,0,0,0,0,,,,True
e g days,2,AC15P,S1,trigrams,e g days,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
as predictable consequence,2,AC15P,S1,trigrams,predictable consequence,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
rca within business,2,AC15P,S1,trigrams,rca within business,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
uptime mttr dashboard,2,AC15P,S1,trigrams,uptime mttr dashboard,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
intersections remain safe,2,AC15P,S1,trigrams,intersections remain safe,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
the proprietary integrated,2,AC15P,S1,trigrams,proprietary integrated,2,,0,,proprietary|integrated,2,1.0,True,,,0,0,0,0,,,,True
week review plus,2,AC15P,S1,trigrams,week review plus,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
stack for essential,2,AC15P,S1,trigrams,stack essential,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
controller system because,2,AC15P,S1,trigrams,controller system because,3,,0,,controller,1,0.3333333333333333,False,,,0,0,0,0,,,,True
civitas must name,2,AC15P,S1,trigrams,civitas must name,3,,0,,civitas,1,0.3333333333333333,False,,,0,0,0,0,,,,True
provide lead times,2,AC15P,S1,trigrams,provide lead times,3,,0,,lead time|lead times,2,0.6666666666666666,False,,,0,0,0,0,,,,True
delivery dates pre,2,AC15P,S1,trigrams,delivery dates pre,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
dates pre approved,2,AC15P,S1,trigrams,dates pre approved,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
business days for,2,AC15P,S1,trigrams,business days,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
than adjustable cloud,2,AC15P,S1,trigrams,than adjustable cloud,3,,0,,cloud,1,0.3333333333333333,False,,,0,0,0,0,,,,True
adjustable cloud subscription,2,AC15P,S1,trigrams,adjustable cloud subscription,3,,0,,cloud,1,0.3333333333333333,False,,,0,0,0,0,,,,True
models delivery commitments,2,AC15P,S1,trigrams,models delivery commitments,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
tests including central,2,AC15P,S1,trigrams,tests including central,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
decisive you chose,2,AC15P,S1,trigrams,decisive chose,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
chose modular partly,2,AC15P,S1,trigrams,chose modular partly,3,,0,,modular,1,0.3333333333333333,False,,,0,0,0,0,,,,True
modular partly to,2,AC15P,S1,trigrams,modular partly,2,,0,,modular,1,0.5,False,,,0,0,0,0,,,,True
comms down safe,2,AC15P,S1,trigrams,comms down safe,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
down safe operation,2,AC15P,S1,trigrams,down safe operation,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
underestimated assumption that,6,CONTROL,S1,trigrams,underestimated assumption,2,truth_and_fact,1,assumption,,0,0.0,False,,,0,0,0,0,,,,True
it cloud exception,5,CONTROL,S1,trigrams,cloud exception,2,,0,,cloud,1,0.5,False,,,0,0,0,0,,,,True
civitas standard integrated,4,CONTROL,S1,trigrams,civitas standard integrated,3,,0,,civitas|integrated,2,0.6666666666666666,False,,,0,0,0,0,,,,True
mandatory cloud hosting,4,CONTROL,S1,trigrams,mandatory cloud hosting,3,,0,,cloud,1,0.3333333333333333,False,,,0,0,0,0,,,,True
emergency services isn,4,CONTROL,S1,trigrams,emergency services isn,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
lead time that,4,CONTROL,S1,trigrams,lead time,2,,0,,lead time,1,1.0,True,,,0,0,0,0,,,,True
an established vendor,4,CONTROL,S1,trigrams,established vendor,2,,0,,vendor,1,0.5,False,,,0,0,0,0,,,,True
the controller lead,4,CONTROL,S1,trigrams,controller lead,2,,0,,controller,1,0.5,False,,,0,0,0,0,,,,True
lock in heavy,3,CONTROL,S1,trigrams,lock heavy,2,,0,,lock in,1,0.5,False,,,0,0,0,0,,,,True
right to compete,3,CONTROL,S1,trigrams,right compete,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
most defensible recommendation,3,CONTROL,S1,trigrams,most defensible recommendation,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
o m volatility,3,CONTROL,S1,trigrams,o m volatility,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
m volatility and,3,CONTROL,S1,trigrams,m volatility,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
lower maintenance burden,3,CONTROL,S1,trigrams,lower maintenance burden,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
incident responsiveness and,3,CONTROL,S1,trigrams,incident responsiveness,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
controllers named models,3,CONTROL,S1,trigrams,controllers named models,3,,0,,controller|controllers,2,0.3333333333333333,False,,,0,0,0,0,,,,True
right to procure,3,CONTROL,S1,trigrams,right procure,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
no delay pressure,3,CONTROL,S1,trigrams,no delay pressure,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
narrative if something,3,CONTROL,S1,trigrams,narrative something,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
if something breaks,3,CONTROL,S1,trigrams,something breaks,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
something breaks we,3,CONTROL,S1,trigrams,something breaks,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
for years operational,2,CONTROL,S1,trigrams,years operational,2,practicality_and_feasibility,1,operational,,0,0.0,False,,,0,0,0,0,,,,True
modular option avoid,2,CONTROL,S1,trigrams,modular option avoid,3,imagination_and_possibility,1,option,modular,1,0.3333333333333333,False,,,0,0,0,0,,,,True
data during major,2,CONTROL,S1,trigrams,data during major,3,truth_and_fact,1,data,,0,0.0,False,,,0,0,0,0,,,,True
interoperability exit options,2,CONTROL,S1,trigrams,interoperability exit options,3,imagination_and_possibility,1,options,,0,0.0,False,,,0,0,0,0,,,,True
caps option years,2,CONTROL,S1,trigrams,caps option years,3,imagination_and_possibility,1,option,,0,0.0,False,,,0,0,0,0,,,,True
a scenario demo,2,CONTROL,S1,trigrams,scenario demo,2,temporal_dynamics|imagination_and_possibility,1,scenario,,0,0.0,False,,,0,0,0,0,,,,True
spares independently data,2,CONTROL,S1,trigrams,spares independently data,3,truth_and_fact,1,data,,0,0.0,False,,,0,0,0,0,,,,True
independently data ownership,2,CONTROL,S1,trigrams,independently data ownership,3,truth_and_fact,1,data,,0,0.0,False,,,0,0,0,0,,,,True
exit data rights,2,CONTROL,S1,trigrams,exit data rights,3,truth_and_fact,1,data,,0,0.0,False,,,0,0,0,0,,,,True
modular option avoids,2,CONTROL,S1,trigrams,modular option avoids,3,imagination_and_possibility,1,option,modular,1,0.3333333333333333,False,,,0,0,0,0,,,,True
option avoids the,2,CONTROL,S1,trigrams,option avoids,2,imagination_and_possibility,1,option,,0,0.0,False,,,0,0,0,0,,,,True
config performance data,2,CONTROL,S1,trigrams,config performance data,3,truth_and_fact,1,data,,0,0.0,False,,,0,0,0,0,,,,True
scenario demo incident,2,CONTROL,S1,trigrams,scenario demo incident,3,temporal_dynamics|imagination_and_possibility,1,scenario,,0,0.0,False,,,0,0,0,0,,,,True
decision given your,2,CONTROL,S1,trigrams,decision given,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
policy fit state,2,CONTROL,S1,trigrams,policy fit state,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
fit state dot,2,CONTROL,S1,trigrams,fit state dot,3,,0,,dot|state dot,2,0.6666666666666666,False,,,0,0,0,0,,,,True
you toward civitas,2,CONTROL,S1,trigrams,toward civitas,2,,0,,civitas,1,0.5,False,,,0,0,0,0,,,,True
civitas by default,2,CONTROL,S1,trigrams,civitas default,2,,0,,civitas,1,0.5,False,,,0,0,0,0,,,,True
default novagrid can,2,CONTROL,S1,trigrams,default novagrid,2,,0,,novagrid,1,0.5,False,,,0,0,0,0,,,,True
after award if,2,CONTROL,S1,trigrams,after award,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
in civitas standard,2,CONTROL,S1,trigrams,civitas standard,2,,0,,civitas,1,0.5,False,,,0,0,0,0,,,,True
does civitas modular,2,CONTROL,S1,trigrams,does civitas modular,3,,0,,civitas|modular,2,0.6666666666666666,False,,,0,0,0,0,,,,True
standard controllers if,2,CONTROL,S1,trigrams,standard controllers,2,,0,,controller|controllers,2,0.5,False,,,0,0,0,0,,,,True
infrastructure cloud policy,2,CONTROL,S1,trigrams,infrastructure cloud policy,3,,0,,cloud|infrastructure,2,0.6666666666666666,False,,,0,0,0,0,,,,True
price lock lower,2,CONTROL,S1,trigrams,price lock lower,3,,0,,price lock,1,0.6666666666666666,False,,,0,0,0,0,,,,True
the most important,2,CONTROL,S1,trigrams,most important,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
if selecting civitas,2,CONTROL,S1,trigrams,selecting civitas,2,,0,,civitas,1,0.5,False,,,0,0,0,0,,,,True
ownership of configuration,2,CONTROL,S1,trigrams,ownership configuration,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
protections right to,2,CONTROL,S1,trigrams,protections right,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
comms central software,2,CONTROL,S1,trigrams,comms central software,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
standard controllers they,2,CONTROL,S1,trigrams,standard controllers they,3,,0,,controller|controllers,2,0.3333333333333333,False,,,0,0,0,0,,,,True
controllers they propose,2,CONTROL,S1,trigrams,controllers they propose,3,,0,,controller|controllers,2,0.3333333333333333,False,,,0,0,0,0,,,,True
to field acceptance,2,CONTROL,S1,trigrams,field acceptance,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
not just software,2,CONTROL,S1,trigrams,just software,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
just software delivered,2,CONTROL,S1,trigrams,just software delivered,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
clients report slower,2,CONTROL,S1,trigrams,clients report slower,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
a simple model,2,CONTROL,S1,trigrams,simple model,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
lead times vendor,2,CONTROL,S1,trigrams,lead times vendor,3,,0,,vendor|lead time|lead times,3,1.0,True,,,0,0,0,0,,,,True
and ask specifically,2,CONTROL,S1,trigrams,ask specifically,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
while meeting policy,2,CONTROL,S1,trigrams,while meeting policy,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
modular exit terms,2,CONTROL,S1,trigrams,modular exit terms,3,,0,,modular,1,0.3333333333333333,False,,,0,0,0,0,,,,True
modular is contractually,2,CONTROL,S1,trigrams,modular contractually,2,,0,,modular,1,0.5,False,,,0,0,0,0,,,,True
look like the,2,CONTROL,S1,trigrams,look like,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
the least regrets,2,CONTROL,S1,trigrams,least regrets,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
deliverability supply chain,2,CONTROL,S1,trigrams,deliverability supply chain,3,,0,,supply chain,1,0.6666666666666666,False,,,0,0,0,0,,,,True
supply chain staffing,2,CONTROL,S1,trigrams,supply chain staffing,3,,0,,supply chain,1,0.6666666666666666,False,,,0,0,0,0,,,,True
lock in interoperability,2,CONTROL,S1,trigrams,lock interoperability,2,,0,,lock in,1,0.5,False,,,0,0,0,0,,,,True
in interoperability exit,2,CONTROL,S1,trigrams,interoperability exit,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
on maintenance support,2,CONTROL,S1,trigrams,maintenance support,2,,0,,maintenance support,1,1.0,True,,,0,0,0,0,,,,True
all over again,2,CONTROL,S1,trigrams,all over again,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
export formats documentation,2,CONTROL,S1,trigrams,export formats documentation,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
documentation deliverables and,2,CONTROL,S1,trigrams,documentation deliverables,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
