ngram,count,system,scenario,level,content_words,content_token_count,matched_constraints,constraint_hit_count,matched_lexicon_terms,matched_scenario_terms,scenario_hit_count,scenario_token_ratio,scenario_heavy,expression_groups,expression_first_class,expression_group_count,expression_first_class_count,layer_a_count,layer_b_count,layer_a_groups,layer_b_groups,matched_expression_terms,unclassified
a two track plan,2,AC15P,S7,quadgrams,two track plan,3,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,plan,False
i don t give,2,AC15P,S7,quadgrams,i give,2,,0,,,0,0.0,False,hedging,hedging,1,1,0,1,,hedging,i d,False
or buy property early,2,AC15P,S7,quadgrams,buy property early,3,,0,,,0,0.0,False,temporal_projection,temporal_projection.time_horizons,1,1,1,0,temporal_projection,,early,False
likely caused it then,2,AC15P,S7,quadgrams,likely caused then,3,,0,,,0,0.0,False,hedging,hedging,1,1,0,1,,hedging,likely,False
yours and whether children,2,AC15P,S7,quadgrams,yours whether children,3,,0,,children,1,0.3333333333333333,False,conditions,conditions,1,1,0,1,,conditions,whether,False
you she in years,2,AC15P,S7,quadgrams,she years,2,,0,,,0,0.0,False,temporal_projection,temporal_projection.time_horizons,1,1,1,0,temporal_projection,,in years,False
she in years you,2,AC15P,S7,quadgrams,she years,2,,0,,,0,0.0,False,temporal_projection,temporal_projection.time_horizons,1,1,1,0,temporal_projection,,in years,False
if serious illness occurs,2,AC15P,S7,quadgrams,serious illness occurs,3,,0,,,0,0.0,False,warning,warning,1,1,0,1,,warning,serious,False
isn t just a,2,AC15P,S7,quadgrams,isn just,2,,0,,,0,0.0,False,surfacing,surfacing.confrontation,1,1,0,1,,surfacing,isn t,False
love isn t real,2,AC15P,S7,quadgrams,love isn real,3,,0,,love,1,0.3333333333333333,False,surfacing,surfacing.confrontation,1,1,0,1,,surfacing,isn t,False
isn t real but,2,AC15P,S7,quadgrams,isn real,2,,0,,,0,0.0,False,surfacing,surfacing.confrontation,1,1,0,1,,surfacing,isn t,False
it doesn t prove,2,AC15P,S7,quadgrams,doesn prove,2,,0,,,0,0.0,False,surfacing,surfacing.confrontation,1,1,0,1,,surfacing,doesn|doesn t,False
professional care is plan,2,AC15P,S7,quadgrams,professional care plan,3,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,plan,False
language friends healthcare plan,2,AC15P,S7,quadgrams,language friends healthcare plan,4,,0,,healthcare|health,2,0.25,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,plan,False
can t know her,2,AC15P,S7,quadgrams,know her,2,,0,,,0,0.0,False,surfacing,surfacing.hard_limit_refusal,1,1,0,1,,surfacing,can t,False
opener i don t,2,AC15P,S7,quadgrams,opener i,2,,0,,,0,0.0,False,hedging,hedging,1,1,0,1,,hedging,i d,False
be seeing you might,2,AC15P,S7,quadgrams,seeing might,2,,0,,,0,0.0,False,hedging,hedging,1,1,0,1,,hedging,might,False
you could become dependent,2,AC15P,S7,quadgrams,could become dependent,3,,0,,,0,0.0,False,hedging,hedging,1,1,0,1,,hedging,could|could be,False
your country eventually aging,2,AC15P,S7,quadgrams,country eventually aging,3,,0,,aging,1,0.3333333333333333,False,temporal_projection,temporal_projection.decay_and_currency,1,1,1,0,temporal_projection,,aging,False
paid care is plan,2,AC15P,S7,quadgrams,paid care plan,3,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,plan,False
plan cash logistics to,2,AC15P,S7,quadgrams,plan cash logistics,3,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,plan,False
healthcare insurance plan remains,2,AC15P,S7,quadgrams,healthcare insurance plan remains,4,,0,,healthcare|health,2,0.25,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,plan,False
insurance plan remains unaffordable,2,AC15P,S7,quadgrams,insurance plan remains unaffordable,4,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,plan,False
for your parents siblings,2,AC15P,S7,quadgrams,parents siblings,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
your parents siblings now,2,AC15P,S7,quadgrams,parents siblings now,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
name with a clear,2,AC15P,S7,quadgrams,name clear,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
you feel calm vs,2,AC15P,S7,quadgrams,feel calm vs,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
a location where you,2,AC15P,S7,quadgrams,location where,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
location where you can,2,AC15P,S7,quadgrams,location where,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
describing is a classic,2,AC15P,S7,quadgrams,describing classic,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
clarity on kids marriage,2,AC15P,S7,quadgrams,clarity kids marriage,3,,0,,marriage,1,0.3333333333333333,False,,,0,0,0,0,,,,True
something you can afford,2,AC15P,S7,quadgrams,something afford,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
no shared property no,2,AC15P,S7,quadgrams,no shared property no,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
don t yet have,2,AC15P,S7,quadgrams,yet have,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
marriage children are on,2,AC15P,S7,quadgrams,marriage children,2,,0,,marriage|children,2,1.0,True,,,0,0,0,0,,,,True
help you translate this,2,AC15P,S7,quadgrams,help translate,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
is expected for parents,2,AC15P,S7,quadgrams,expected parents,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
expected for parents siblings,2,AC15P,S7,quadgrams,expected parents siblings,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
for parents siblings time,2,AC15P,S7,quadgrams,parents siblings time,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
parents siblings time housing,2,AC15P,S7,quadgrams,parents siblings time housing,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
siblings time housing money,2,AC15P,S7,quadgrams,siblings time housing money,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
property no large transfers,2,AC15P,S7,quadgrams,property no large transfers,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
a decision not just,2,AC15P,S7,quadgrams,decision just,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
her ability to stay,2,AC15P,S7,quadgrams,her ability stay,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
i expect to observe,2,AC15P,S7,quadgrams,i expect observe,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
expect to observe if,2,AC15P,S7,quadgrams,expect observe,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
don t give loan,2,AC15P,S7,quadgrams,give loan,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
t give loan significant,2,AC15P,S7,quadgrams,give loan significant,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
give loan significant money,2,AC15P,S7,quadgrams,give loan significant money,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
loan significant money or,2,AC15P,S7,quadgrams,loan significant money,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
significant money or buy,2,AC15P,S7,quadgrams,significant money buy,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
money or buy property,2,AC15P,S7,quadgrams,money buy property,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
family obligations what support,2,AC15P,S7,quadgrams,family obligations support,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
obligations what support is,2,AC15P,S7,quadgrams,obligations support,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
what support is expected,2,AC15P,S7,quadgrams,support expected,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
grounded friends not cynics,2,AC15P,S7,quadgrams,grounded friends cynics,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
friends not cynics and,2,AC15P,S7,quadgrams,friends cynics,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
does affection remain when,2,AC15P,S7,quadgrams,does affection remain,3,,0,,affection,1,0.3333333333333333,False,,,0,0,0,0,,,,True
increasing urgency as commitment,2,AC15P,S7,quadgrams,increasing urgency commitment,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
then month trial stay,2,AC15P,S7,quadgrams,then month trial stay,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
suggest the most relevant,2,AC15P,S7,quadgrams,suggest most relevant,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
years you she in,2,AC15P,S7,quadgrams,years she,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
fork in the road,2,AC15P,S7,quadgrams,fork road,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
ask yourself what would,2,AC15P,S7,quadgrams,ask yourself,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
yourself what would i,2,AC15P,S7,quadgrams,yourself i,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
me her country and,2,AC15P,S7,quadgrams,her country,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
if care needs rise,2,AC15P,S7,quadgrams,care needs rise,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
t real but because,2,AC15P,S7,quadgrams,real because,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
real but because the,2,AC15P,S7,quadgrams,real because,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
weekly activities not centered,2,AC15P,S7,quadgrams,weekly activities centered,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
centered on her gym,2,AC15P,S7,quadgrams,centered her gym,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
on her gym class,2,AC15P,S7,quadgrams,her gym class,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
best local private hospital,2,AC15P,S7,quadgrams,best local private hospital,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
steady job simple life,2,AC15P,S7,quadgrams,steady job simple life,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
job simple life introduced,2,AC15P,S7,quadgrams,job simple life introduced,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
simple life introduced you,2,AC15P,S7,quadgrams,simple life introduced,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
regional hub or back,2,AC15P,S7,quadgrams,regional hub back,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
after i move what,2,AC15P,S7,quadgrams,after i move,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
vagueness on key forks,2,AC15P,S7,quadgrams,vagueness key forks,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
on key forks kids,2,AC15P,S7,quadgrams,key forks kids,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
key forks kids money,2,AC15P,S7,quadgrams,key forks kids money,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
make sense if you,2,AC15P,S7,quadgrams,make sense,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
sense if you were,2,AC15P,S7,quadgrams,sense were,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
at least the first,2,AC15P,S7,quadgrams,least first,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
least the first year,2,AC15P,S7,quadgrams,least first year,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
children marriage money model,2,AC15P,S7,quadgrams,children marriage money model,4,,0,,marriage|children,2,0.5,False,,,0,0,0,0,,,,True
mode not vacation mode,2,AC15P,S7,quadgrams,mode vacation mode,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
selling your home giving,2,AC15P,S7,quadgrams,selling home giving,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
your home giving up,2,AC15P,S7,quadgrams,home giving up,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
home giving up local,2,AC15P,S7,quadgrams,home giving up local,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
giving up local healthcare,2,AC15P,S7,quadgrams,giving up local healthcare,4,,0,,healthcare|health,2,0.25,False,,,0,0,0,0,,,,True
scarcity response i ll,2,AC15P,S7,quadgrams,scarcity response i ll,4,,0,,scarcity,1,0.25,False,,,0,0,0,0,,,,True
a one way door,2,AC15P,S7,quadgrams,one way door,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
there language friends healthcare,2,AC15P,S7,quadgrams,language friends healthcare,3,,0,,healthcare|health,2,0.3333333333333333,False,,,0,0,0,0,,,,True
finances no loans gifts,2,AC15P,S7,quadgrams,finances no loans gifts,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
no loans gifts property,2,AC15P,S7,quadgrams,no loans gifts property,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
language study your own,2,AC15P,S7,quadgrams,language study own,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
study your own friends,2,AC15P,S7,quadgrams,study own friends,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
put decision checkpoints on,2,AC15P,S7,quadgrams,put decision checkpoints,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
decision checkpoints on the,2,AC15P,S7,quadgrams,decision checkpoints,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
she s sincere you,2,AC15P,S7,quadgrams,she sincere,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
need her to say,2,AC15P,S7,quadgrams,need her say,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
any pressure any avoidance,2,AC15P,S7,quadgrams,any pressure any avoidance,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
pressure any avoidance any,2,AC15P,S7,quadgrams,pressure any avoidance any,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
live in your country,2,AC15P,S7,quadgrams,live country,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
vs proportional vs provider,2,AC15P,S7,quadgrams,vs proportional vs provider,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
no loans no property,2,AC15P,S7,quadgrams,no loans no property,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
gym class cowork volunteer,2,AC15P,S7,quadgrams,gym class cowork volunteer,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
to dual base or,2,AC15P,S7,quadgrams,dual base,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
a liquid emergency reserve,2,AC15P,S7,quadgrams,liquid emergency reserve,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
in her home or,2,AC15P,S7,quadgrams,her home,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
how to see it,2,AC15P,S7,quadgrams,how see,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
language tutor two weekly,2,AC15P,S7,quadgrams,language tutor two weekly,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
tutor two weekly activities,2,AC15P,S7,quadgrams,tutor two weekly activities,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
local private vs regional,2,AC15P,S7,quadgrams,local private vs regional,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
private vs regional hub,2,AC15P,S7,quadgrams,private vs regional hub,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
vs regional hub vs,2,AC15P,S7,quadgrams,vs regional hub vs,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
own place and which,2,AC15P,S7,quadgrams,own place,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
place and which country,2,AC15P,S7,quadgrams,place country,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
marriage where home is,2,AC15P,S7,quadgrams,marriage where home,3,,0,,marriage,1,0.3333333333333333,False,,,0,0,0,0,,,,True
cash logistics to leave,2,AC15P,S7,quadgrams,cash logistics leave,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
the end of months,2,AC15P,S7,quadgrams,end months,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
without her as translator,2,AC15P,S7,quadgrams,without her translator,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
her as translator handler,2,AC15P,S7,quadgrams,her translator handler,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
the three months so,2,AC15P,S7,quadgrams,three months,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
on kids money family,2,AC15P,S7,quadgrams,kids money family,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
activities that are yours,2,AC15P,S7,quadgrams,activities yours,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
that are yours gym,2,AC15P,S7,quadgrams,yours gym,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
are yours gym class,2,AC15P,S7,quadgrams,yours gym class,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
logistics to leave within,2,AC15P,S7,quadgrams,logistics leave within,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
to leave within hours,2,AC15P,S7,quadgrams,leave within hours,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
leave within hours if,2,AC15P,S7,quadgrams,leave within hours,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
within hours if needed,2,AC15P,S7,quadgrams,within hours needed,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
you ll stay with,2,AC15P,S7,quadgrams,ll stay,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
ll stay with her,2,AC15P,S7,quadgrams,ll stay her,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
doesn t consume her,3,CONTROL,S7,quadgrams,doesn consume her,3,,0,,,0,0.0,False,surfacing,surfacing.confrontation,1,1,0,1,,surfacing,doesn|doesn t,False
t consume her life,3,CONTROL,S7,quadgrams,consume her life,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
in a new country,3,CONTROL,S7,quadgrams,new country,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
about kids marriage family,3,CONTROL,S7,quadgrams,about kids marriage family,4,,0,,marriage,1,0.25,False,,,0,0,0,0,,,,True
home base for a,3,CONTROL,S7,quadgrams,home base,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
base for a year,3,CONTROL,S7,quadgrams,base year,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
keeping my home base,3,CONTROL,S7,quadgrams,keeping my home base,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
and a staged plan,2,CONTROL,S7,quadgrams,staged plan,2,,0,,,0,0.0,False,practical_considerations_and_execution|temporal_projection,practical_considerations_and_execution.action_and_execution|temporal_projection.change_and_rate,2,2,2,0,practical_considerations_and_execution|temporal_projection,,plan|staged,False
staged plan that keeps,2,CONTROL,S7,quadgrams,staged plan keeps,3,,0,,,0,0.0,False,practical_considerations_and_execution|temporal_projection,practical_considerations_and_execution.action_and_execution|temporal_projection.change_and_rate,2,2,2,0,practical_considerations_and_execution|temporal_projection,,plan|staged,False
healthcare and long term,2,CONTROL,S7,quadgrams,healthcare long term,3,temporal_dynamics,1,long term,healthcare|health,2,0.3333333333333333,False,temporal_projection,temporal_projection.time_horizons,1,1,1,0,temporal_projection,,long term,False
may be less reliable,2,CONTROL,S7,quadgrams,may less reliable,3,truth_and_fact,1,reliable,,0,0.0,False,hedging,hedging,1,1,0,1,,hedging,may,False
tail risk before permanence,2,CONTROL,S7,quadgrams,tail risk before permanence,4,practicality_and_feasibility,1,risk,,0,0.0,False,warning,warning,1,1,0,1,,warning,risk,False
timeline money and family,2,CONTROL,S7,quadgrams,timeline money family,3,practicality_and_feasibility,1,timeline,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.resources_timing_conditions,1,1,1,0,practical_considerations_and_execution,,timeline,False
at least one planned,2,CONTROL,S7,quadgrams,least one planned,3,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,planned,False
need for a staged,2,CONTROL,S7,quadgrams,need staged,2,,0,,,0,0.0,False,temporal_projection,temporal_projection.change_and_rate,1,1,1,0,temporal_projection,,staged,False
life that isn t,2,CONTROL,S7,quadgrams,life isn,2,,0,,,0,0.0,False,surfacing,surfacing.confrontation,1,1,0,1,,surfacing,isn t,False
are meaningful green flags,2,CONTROL,S7,quadgrams,meaningful green flags,3,,0,,,0,0.0,False,surfacing,surfacing.friction_exposed,1,1,0,1,,surfacing,flags,False
don t avoid disagreements,2,CONTROL,S7,quadgrams,avoid disagreements,2,,0,,,0,0.0,False,surfacing,surfacing.tension_exposure,1,1,0,1,,surfacing,disagreements,False
whether you want children,2,CONTROL,S7,quadgrams,whether want children,3,,0,,children,1,0.3333333333333333,False,conditions,conditions,1,1,0,1,,conditions,whether,False
may bring urgency about,2,CONTROL,S7,quadgrams,may bring urgency about,4,,0,,,0,0.0,False,hedging,hedging,1,1,0,1,,hedging,may,False
are your non negotiables,2,CONTROL,S7,quadgrams,non negotiables,2,,0,,,0,0.0,False,surfacing,surfacing.hard_limit_refusal,1,1,0,1,,surfacing,non negotiable,False
whether children are a,2,CONTROL,S7,quadgrams,whether children,2,,0,,children,1,0.5,False,conditions,conditions,1,1,0,1,,conditions,whether,False
that doesn t consume,2,CONTROL,S7,quadgrams,doesn consume,2,,0,,,0,0.0,False,surfacing,surfacing.confrontation,1,1,0,1,,surfacing,doesn|doesn t,False
we can talk about,2,CONTROL,S7,quadgrams,talk about,2,,0,,,0,0.0,False,surfacing,surfacing.hard_limit_refusal,1,1,0,1,,surfacing,can t,False
want a plan that,2,CONTROL,S7,quadgrams,want plan,2,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,plan,False
complex care may be,2,CONTROL,S7,quadgrams,complex care may,3,,0,,,0,0.0,False,hedging,hedging,1,1,0,1,,hedging,may,False
care may be less,2,CONTROL,S7,quadgrams,care may less,3,,0,,,0,0.0,False,hedging,hedging,1,1,0,1,,hedging,may,False
she respects a staged,2,CONTROL,S7,quadgrams,she respects staged,3,,0,,,0,0.0,False,temporal_projection,temporal_projection.change_and_rate,1,1,1,0,temporal_projection,,staged,False
a staged path that,2,CONTROL,S7,quadgrams,staged path,2,,0,,,0,0.0,False,temporal_projection,temporal_projection.change_and_rate,1,1,1,0,temporal_projection,,staged,False
m choosing you because,2,CONTROL,S7,quadgrams,m choosing because,3,,0,,,0,0.0,False,autonomy_sovereignty,autonomy_sovereignty,1,1,0,1,,autonomy_sovereignty,choosing,False
whether you d have,2,CONTROL,S7,quadgrams,whether d have,3,,0,,,0,0.0,False,conditions,conditions,1,1,0,1,,conditions,whether,False
you may be underestimating,2,CONTROL,S7,quadgrams,may underestimating,2,,0,,,0,0.0,False,hedging,hedging,1,1,0,1,,hedging,may,False
plan what happens if,2,CONTROL,S7,quadgrams,plan happens,2,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,plan,False
keeping your exit options,2,CONTROL,S7,quadgrams,keeping exit options,3,imagination_and_possibility,1,options,,0,0.0,False,,,0,0,0,0,,,,True
your exit options intact,2,CONTROL,S7,quadgrams,exit options intact,3,imagination_and_possibility,1,options,,0,0.0,False,,,0,0,0,0,,,,True
return to home option,2,CONTROL,S7,quadgrams,return home option,3,imagination_and_possibility,1,option,,0,0.0,False,,,0,0,0,0,,,,True
vasectomy and what options,2,CONTROL,S7,quadgrams,vasectomy options,2,imagination_and_possibility,1,options,vasectomy,1,0.5,False,,,0,0,0,0,,,,True
are you hoping i,2,CONTROL,S7,quadgrams,hoping i,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
your life emotionally practically,2,CONTROL,S7,quadgrams,life emotionally practically,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
would a respectful separation,2,CONTROL,S7,quadgrams,respectful separation,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
a respectful separation look,2,CONTROL,S7,quadgrams,respectful separation look,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
respectful separation look like,2,CONTROL,S7,quadgrams,respectful separation look like,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
how does your family,2,CONTROL,S7,quadgrams,how does family,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
does your family view,2,CONTROL,S7,quadgrams,does family view,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
you ve lived normal,2,CONTROL,S7,quadgrams,lived normal,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
ve lived normal life,2,CONTROL,S7,quadgrams,lived normal life,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
lived normal life together,2,CONTROL,S7,quadgrams,lived normal life together,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
normal life together for,2,CONTROL,S7,quadgrams,normal life together,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
life together for months,2,CONTROL,S7,quadgrams,life together months,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
to return home for,2,CONTROL,S7,quadgrams,return home,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
don t relocate permanently,2,CONTROL,S7,quadgrams,relocate permanently,2,,0,,relocat,1,0.0,False,,,0,0,0,0,,,,True
she respects your need,2,CONTROL,S7,quadgrams,she respects need,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
respects your need for,2,CONTROL,S7,quadgrams,respects need,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
alive again is a,2,CONTROL,S7,quadgrams,alive again,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
be moving this fast,2,CONTROL,S7,quadgrams,moving fast,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
love they keep you,2,CONTROL,S7,quadgrams,love they keep,3,,0,,love,1,0.3333333333333333,False,,,0,0,0,0,,,,True
keep it warm and,2,CONTROL,S7,quadgrams,keep warm,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
it warm and non,2,CONTROL,S7,quadgrams,warm non,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
to support your parents,2,CONTROL,S7,quadgrams,support parents,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
t buy property there,2,CONTROL,S7,quadgrams,buy property,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
don t co sign,2,CONTROL,S7,quadgrams,co sign,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
conversations about kids marriage,2,CONTROL,S7,quadgrams,conversations about kids marriage,4,,0,,marriage,1,0.25,False,,,0,0,0,0,,,,True
intact if you tell,2,CONTROL,S7,quadgrams,intact tell,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
how she treats others,2,CONTROL,S7,quadgrams,how she treats others,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
set a slower pace,2,CONTROL,S7,quadgrams,set slower pace,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
your home base for,2,CONTROL,S7,quadgrams,home base,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
for a year no,2,CONTROL,S7,quadgrams,year no,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
if she s truly,2,CONTROL,S7,quadgrams,she truly,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
would we hire out,2,CONTROL,S7,quadgrams,hire out,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
like i want to,2,CONTROL,S7,quadgrams,like i want,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
your parents needed care,2,CONTROL,S7,quadgrams,parents needed care,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
parents needed care at,2,CONTROL,S7,quadgrams,parents needed care,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
needed care at the,2,CONTROL,S7,quadgrams,needed care,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
