ngram,count,system,scenario,level,content_words,content_token_count,matched_constraints,constraint_hit_count,matched_lexicon_terms,matched_scenario_terms,scenario_hit_count,scenario_token_ratio,scenario_heavy,expression_groups,expression_first_class,expression_group_count,expression_first_class_count,layer_a_count,layer_b_count,layer_a_groups,layer_b_groups,matched_expression_terms,unclassified
and keeping them current,2,HYBRID_3_5,S5,quadgrams,keeping current,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
adr from this thread,2,HYBRID_3_5,S5,quadgrams,adr thread,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
best as the default,2,HYBRID_3_5,S5,quadgrams,best default,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
recency version proximity existence,2,HYBRID_3_5,S5,quadgrams,recency version proximity existence,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
to assert we decided,2,HYBRID_3_5,S5,quadgrams,assert decided,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
memory used panel show,2,HYBRID_3_5,S5,quadgrams,memory used panel show,4,,0,,memory,1,0.25,False,,,0,0,0,0,,,,True
used panel show retrieved,2,HYBRID_3_5,S5,quadgrams,used panel show retrieved,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
panel show retrieved items,2,HYBRID_3_5,S5,quadgrams,panel show retrieved items,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
link allow exclude pin,2,HYBRID_3_5,S5,quadgrams,link allow exclude pin,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
allow exclude pin mark,2,HYBRID_3_5,S5,quadgrams,allow exclude pin mark,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
try last time find,2,HYBRID_3_5,S5,quadgrams,try last time find,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
last time find the,2,HYBRID_3_5,S5,quadgrams,last time find,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
the exact error message,2,HYBRID_3_5,S5,quadgrams,exact error message,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
we decided x without,2,HYBRID_3_5,S5,quadgrams,decided x without,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
status active superseded failed,2,HYBRID_3_5,S5,quadgrams,status active superseded failed,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
users stop re briefing,2,HYBRID_3_5,S5,quadgrams,users stop briefing,3,,0,,re briefing,1,0.3333333333333333,False,,,0,0,0,0,,,,True
items influenced the answer,2,HYBRID_3_5,S5,quadgrams,items influenced answer,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
is worth doing because,2,HYBRID_3_5,S5,quadgrams,worth doing because,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
include the curated spine,2,HYBRID_3_5,S5,quadgrams,include curated spine,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
stop re briefing with,2,HYBRID_3_5,S5,quadgrams,stop briefing,2,,0,,re briefing,1,0.5,False,,,0,0,0,0,,,,True
id type scope status,2,HYBRID_3_5,S5,quadgrams,id type scope status,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
type scope status timestamps,2,HYBRID_3_5,S5,quadgrams,type scope status timestamps,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
brief only deep recall,4,HYBRID_SEMANTIC,S5,quadgrams,brief deep recall,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
only deep recall no,4,HYBRID_SEMANTIC,S5,quadgrams,deep recall no,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
deep recall no memory,4,HYBRID_SEMANTIC,S5,quadgrams,deep recall no memory,4,,0,,memory,1,0.25,False,,,0,0,0,0,,,,True
the re brief tax,3,HYBRID_SEMANTIC,S5,quadgrams,brief tax,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
default off on demand,3,HYBRID_SEMANTIC,S5,quadgrams,default off demand,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
pasted logs stack traces,3,HYBRID_SEMANTIC,S5,quadgrams,pasted logs stack traces,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
logs stack traces referenced,3,HYBRID_SEMANTIC,S5,quadgrams,logs stack traces referenced,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
or be marked superseded,2,HYBRID_SEMANTIC,S5,quadgrams,marked superseded,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
tier session outcomes curated,2,HYBRID_SEMANTIC,S5,quadgrams,tier session outcomes curated,4,,0,,session,1,0.25,False,,,0,0,0,0,,,,True
session outcomes curated summary,2,HYBRID_SEMANTIC,S5,quadgrams,session outcomes curated summary,4,,0,,session|summary,2,0.5,False,,,0,0,0,0,,,,True
links to tickets docs,2,HYBRID_SEMANTIC,S5,quadgrams,links tickets docs,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
at end of session,2,HYBRID_SEMANTIC,S5,quadgrams,end session,2,,0,,session,1,0.5,False,,,0,0,0,0,,,,True
links derived from session,2,HYBRID_SEMANTIC,S5,quadgrams,links derived session,3,,0,,session,1,0.3333333333333333,False,,,0,0,0,0,,,,True
repo sha branch i,2,HYBRID_SEMANTIC,S5,quadgrams,repo sha branch i,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
sha branch i can,2,HYBRID_SEMANTIC,S5,quadgrams,sha branch i,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
clean slate should mean,2,HYBRID_SEMANTIC,S5,quadgrams,clean slate should mean,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
logging error handling layering,2,HYBRID_SEMANTIC,S5,quadgrams,logging error handling layering,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
opaque why did it,2,HYBRID_SEMANTIC,S5,quadgrams,opaque did,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
exact details stack traces,2,HYBRID_SEMANTIC,S5,quadgrams,exact details stack traces,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
can make them auditable,2,HYBRID_SEMANTIC,S5,quadgrams,make auditable,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
at that point vectors,2,HYBRID_SEMANTIC,S5,quadgrams,point vectors,2,,0,,vector|vectors,2,0.5,False,,,0,0,0,0,,,,True
if devmate memory is,2,HYBRID_SEMANTIC,S5,quadgrams,devmate memory,2,,0,,devmate|memory,2,1.0,True,,,0,0,0,0,,,,True
show what was retrieved,2,HYBRID_SEMANTIC,S5,quadgrams,show was retrieved,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
we try last week,2,HYBRID_SEMANTIC,S5,quadgrams,try last week,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
shown to the user,2,HYBRID_SEMANTIC,S5,quadgrams,shown user,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
i m using these,2,HYBRID_SEMANTIC,S5,quadgrams,i m using these,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
m using these excerpts,2,HYBRID_SEMANTIC,S5,quadgrams,m using these excerpts,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
toggle per request brief,2,HYBRID_SEMANTIC,S5,quadgrams,toggle per request brief,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
per request brief only,2,HYBRID_SEMANTIC,S5,quadgrams,per request brief,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
request brief only deep,2,HYBRID_SEMANTIC,S5,quadgrams,request brief deep,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
status active superseded links,2,HYBRID_SEMANTIC,S5,quadgrams,status active superseded links,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
security compliance slo platform,2,HYBRID_SEMANTIC,S5,quadgrams,security compliance slo platform,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
root causes fixes optional,2,HYBRID_SEMANTIC,S5,quadgrams,root causes fixes optional,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
path how it s,2,HYBRID_SEMANTIC,S5,quadgrams,path how,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
c session memory ephemeral,2,HYBRID_SEMANTIC,S5,quadgrams,c session memory ephemeral,4,,0,,session|memory,2,0.5,False,,,0,0,0,0,,,,True
in b under policy,2,HYBRID_SEMANTIC,S5,quadgrams,b under policy,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
conventions glossary current goals,2,HYBRID_SEMANTIC,S5,quadgrams,conventions glossary current goals,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
only for selected corpora,2,HYBRID_SEMANTIC,S5,quadgrams,selected corpora,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
can be worse than,2,HYBRID_SEMANTIC,S5,quadgrams,worse than,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
t maintain it consistently,2,HYBRID_SEMANTIC,S5,quadgrams,maintain consistently,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
end of session pr,2,HYBRID_SEMANTIC,S5,quadgrams,end session pr,3,,0,,session,1,0.3333333333333333,False,,,0,0,0,0,,,,True
file or managed doc,2,HYBRID_SEMANTIC,S5,quadgrams,file managed doc,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
brief only no memory,2,HYBRID_SEMANTIC,S5,quadgrams,brief no memory,3,,0,,memory,1,0.3333333333333333,False,,,0,0,0,0,,,,True
with citations and retention,2,HYBRID_SEMANTIC,S5,quadgrams,citations retention,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
citations and retention limits,2,HYBRID_SEMANTIC,S5,quadgrams,citations retention limits,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
models or moving from,2,HYBRID_SEMANTIC,S5,quadgrams,models moving,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
convention glossary learning status,2,HYBRID_SEMANTIC,S5,quadgrams,convention glossary learning status,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
show what you used,2,HYBRID_SEMANTIC,S5,quadgrams,show used,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
