ngram,count,system,scenario,level,content_words,content_token_count,matched_constraints,constraint_hit_count,matched_lexicon_terms,matched_scenario_terms,scenario_hit_count,scenario_token_ratio,scenario_heavy,expression_groups,expression_first_class,expression_group_count,expression_first_class_count,layer_a_count,layer_b_count,layer_a_groups,layer_b_groups,matched_expression_terms,unclassified
health insurance evacuation,2,AC15,S7,trigrams,health insurance evacuation,3,,0,,health,1,0.3333333333333333,False,,,0,0,0,0,,,,True
decision gates to,2,AC15,S7,trigrams,decision gates,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
gates to defeat,2,AC15,S7,trigrams,gates defeat,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
to defeat sunk,2,AC15,S7,trigrams,defeat sunk,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
continue stop criteria,2,AC15,S7,trigrams,continue stop criteria,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
worked what didn,2,AC15,S7,trigrams,worked didn,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
care is plan,4,AC15P,S7,trigrams,care plan,2,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,plan,False
exit plan cash,4,AC15P,S7,trigrams,exit plan cash,3,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,plan,False
afford alone in,4,AC15P,S7,trigrams,afford alone,2,,0,,alone,1,0.5,False,,,0,0,0,0,,,,True
stay with her,4,AC15P,S7,trigrams,stay her,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
you ll stay,4,AC15P,S7,trigrams,ll stay,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
end of week,4,AC15P,S7,trigrams,end week,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
yours and whether,3,AC15P,S7,trigrams,yours whether,2,,0,,,0,0.0,False,conditions,conditions,1,1,0,1,,conditions,whether,False
plan cash logistics,3,AC15P,S7,trigrams,plan cash logistics,3,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,plan,False
family obligations expectations,3,AC15P,S7,trigrams,family obligations expectations,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
a clear exit,3,AC15P,S7,trigrams,clear exit,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
your name separate,3,AC15P,S7,trigrams,name separate,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
name separate finances,3,AC15P,S7,trigrams,name separate finances,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
visa work healthcare,3,AC15P,S7,trigrams,visa work healthcare,3,,0,,healthcare|visa|health,3,0.6666666666666666,False,,,0,0,0,0,,,,True
for parents siblings,3,AC15P,S7,trigrams,parents siblings,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
time money housing,3,AC15P,S7,trigrams,time money housing,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
support is expected,3,AC15P,S7,trigrams,support expected,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
years you she,3,AC15P,S7,trigrams,years she,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
country and hers,3,AC15P,S7,trigrams,country hers,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
activities not centered,3,AC15P,S7,trigrams,activities centered,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
local private hospital,3,AC15P,S7,trigrams,local private hospital,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
vs too much,3,AC15P,S7,trigrams,vs too much,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
marriage money model,3,AC15P,S7,trigrams,marriage money model,3,,0,,marriage,1,0.3333333333333333,False,,,0,0,0,0,,,,True
money model family,3,AC15P,S7,trigrams,money model family,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
model family obligations,3,AC15P,S7,trigrams,model family obligations,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
in work mode,3,AC15P,S7,trigrams,work mode,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
dual base or,3,AC15P,S7,trigrams,dual base,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
chance pressure is,3,AC15P,S7,trigrams,chance pressure,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
finances no loans,3,AC15P,S7,trigrams,finances no loans,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
where home is,3,AC15P,S7,trigrams,where home,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
to clarify how,3,AC15P,S7,trigrams,clarify how,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
two weekly activities,3,AC15P,S7,trigrams,two weekly activities,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
your country eventually,3,AC15P,S7,trigrams,country eventually,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
own place and,3,AC15P,S7,trigrams,own place,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
logistics to leave,3,AC15P,S7,trigrams,logistics leave,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
week minimum outcomes,3,AC15P,S7,trigrams,week minimum outcomes,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
medical contingency plan,2,AC15P,S7,trigrams,medical contingency plan,3,practicality_and_feasibility,1,contingency,medical,1,0.3333333333333333,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution|practical_considerations_and_execution.resources_timing_conditions,1,2,1,0,practical_considerations_and_execution,,contingen|contingency|plan,False
keep a viable,2,AC15P,S7,trigrams,keep viable,2,,0,,,0,0.0,False,imagination_and_possibility|practical_considerations_and_execution,imagination_and_possibility.path_toward_feasibility|practical_considerations_and_execution.constraints_and_tradeoffs,2,2,2,0,imagination_and_possibility|practical_considerations_and_execution,,viable,False
aging sickness plan,2,AC15P,S7,trigrams,aging sickness plan,3,,0,,aging,1,0.3333333333333333,False,practical_considerations_and_execution|temporal_projection,practical_considerations_and_execution.action_and_execution|temporal_projection.decay_and_currency,2,2,2,0,practical_considerations_and_execution|temporal_projection,,aging|plan,False
relationship definition timeline,2,AC15P,S7,trigrams,relationship definition timeline,3,practicality_and_feasibility,1,timeline,relationship,1,0.3333333333333333,False,practical_considerations_and_execution,practical_considerations_and_execution.resources_timing_conditions,1,1,1,0,practical_considerations_and_execution,,timeline,False
a realistic return,2,AC15P,S7,trigrams,realistic return,2,practicality_and_feasibility,1,realistic,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.constraints_and_tradeoffs,1,1,1,0,practical_considerations_and_execution,,realistic,False
insurance if feasible,2,AC15P,S7,trigrams,insurance feasible,2,practicality_and_feasibility,1,feasible,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.constraints_and_tradeoffs,1,1,1,0,practical_considerations_and_execution,,feasible,False
that reduces risk,2,AC15P,S7,trigrams,reduces risk,2,practicality_and_feasibility,1,risk,,0,0.0,False,warning,warning,1,1,0,1,,warning,risk,False
you long term,2,AC15P,S7,trigrams,long term,2,temporal_dynamics,1,long term,,0,0.0,False,temporal_projection,temporal_projection.time_horizons,1,1,1,0,temporal_projection,,long term,False
keep a realistic,2,AC15P,S7,trigrams,keep realistic,2,practicality_and_feasibility,1,realistic,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.constraints_and_tradeoffs,1,1,1,0,practical_considerations_and_execution,,realistic,False
your mind honest,2,AC15P,S7,trigrams,mind honest,2,truth_and_fact,1,honest,,0,0.0,False,truth,truth.plain_statement,1,1,1,0,truth,,honest,False
long term money,2,AC15P,S7,trigrams,long term money,3,temporal_dynamics,1,long term,,0,0.0,False,temporal_projection,temporal_projection.time_horizons,1,1,1,0,temporal_projection,,long term,False
extend trial shift,2,AC15P,S7,trigrams,extend trial shift,3,temporal_dynamics,1,shift,,0,0.0,False,temporal_projection,temporal_projection.change_and_rate,1,1,1,0,temporal_projection,,shift,False
trial shift to,2,AC15P,S7,trigrams,trial shift,2,temporal_dynamics,1,shift,,0,0.0,False,temporal_projection,temporal_projection.change_and_rate,1,1,1,0,temporal_projection,,shift,False
shift to dual,2,AC15P,S7,trigrams,shift dual,2,temporal_dynamics,1,shift,,0,0.0,False,temporal_projection,temporal_projection.change_and_rate,1,1,1,0,temporal_projection,,shift,False
the honest move,2,AC15P,S7,trigrams,honest move,2,truth_and_fact,1,honest,,0,0.0,False,truth,truth.plain_statement,1,1,1,0,truth,,honest,False
honest move is,2,AC15P,S7,trigrams,honest move,2,truth_and_fact,1,honest,,0,0.0,False,truth,truth.plain_statement,1,1,1,0,truth,,honest,False
may have more,2,AC15P,S7,trigrams,may have more,3,,0,,,0,0.0,False,hedging,hedging,1,1,0,1,,hedging,may,False
track how often,2,AC15P,S7,trigrams,track how often,3,,0,,,0,0.0,False,hedging,hedging,1,1,0,1,,hedging,often,False
often you feel,2,AC15P,S7,trigrams,often feel,2,,0,,,0,0.0,False,hedging,hedging,1,1,0,1,,hedging,often,False
non negotiables write,2,AC15P,S7,trigrams,non negotiables write,3,,0,,,0,0.0,False,surfacing,surfacing.hard_limit_refusal,1,1,0,1,,surfacing,non negotiable,False
plan ability to,2,AC15P,S7,trigrams,plan ability,2,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,plan,False
whether marriage children,2,AC15P,S7,trigrams,whether marriage children,3,,0,,marriage|children,2,0.6666666666666666,False,conditions,conditions,1,1,0,1,,conditions,whether,False
table for either,2,AC15P,S7,trigrams,table either,2,,0,,,0,0.0,False,imagination_and_possibility,imagination_and_possibility.tension_as_fuel,1,1,1,0,imagination_and_possibility,,either,False
plan visa work,2,AC15P,S7,trigrams,plan visa work,3,,0,,visa,1,0.3333333333333333,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,plan,False
split shared costs,2,AC15P,S7,trigrams,split shared costs,3,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.resources_timing_conditions,1,1,1,0,practical_considerations_and_execution,,costs,False
clarify how often,2,AC15P,S7,trigrams,clarify how often,3,,0,,,0,0.0,False,hedging,hedging,1,1,0,1,,hedging,often,False
either of those,2,AC15P,S7,trigrams,either those,2,,0,,,0,0.0,False,imagination_and_possibility,imagination_and_possibility.tension_as_fuel,1,1,1,0,imagination_and_possibility,,either,False
two track plan,2,AC15P,S7,trigrams,two track plan,3,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,plan,False
buy property early,2,AC15P,S7,trigrams,buy property early,3,,0,,,0,0.0,False,temporal_projection,temporal_projection.time_horizons,1,1,1,0,temporal_projection,,early,False
likely caused it,2,AC15P,S7,trigrams,likely caused,2,,0,,,0,0.0,False,hedging,hedging,1,1,0,1,,hedging,likely,False
she in years,2,AC15P,S7,trigrams,she years,2,,0,,,0,0.0,False,temporal_projection,temporal_projection.time_horizons,1,1,1,0,temporal_projection,,in years,False
partner isn t,2,AC15P,S7,trigrams,partner isn,2,,0,,partner,1,0.5,False,surfacing,surfacing.confrontation,1,1,0,1,,surfacing,isn t,False
won t make,2,AC15P,S7,trigrams,won make,2,,0,,,0,0.0,False,surfacing,surfacing.hard_limit_refusal,1,1,0,1,,surfacing,won t,False
my care plan,2,AC15P,S7,trigrams,my care plan,3,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,plan,False
plan a paid,2,AC15P,S7,trigrams,plan paid,2,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,plan,False
i m planning,2,AC15P,S7,trigrams,i m planning,3,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,planning,False
if serious illness,2,AC15P,S7,trigrams,serious illness,2,,0,,,0,0.0,False,warning,warning,1,1,0,1,,warning,serious,False
serious illness occurs,2,AC15P,S7,trigrams,serious illness occurs,3,,0,,,0,0.0,False,warning,warning,1,1,0,1,,warning,serious,False
slow down a,2,AC15P,S7,trigrams,slow down,2,,0,,,0,0.0,False,temporal_projection,temporal_projection.change_and_rate,1,1,1,0,temporal_projection,,slow down,False
isn t catastrophic,2,AC15P,S7,trigrams,isn catastrophic,2,,0,,,0,0.0,False,surfacing,surfacing.confrontation,1,1,0,1,,surfacing,isn t,False
crisis liquidity buffer,2,AC15P,S7,trigrams,crisis liquidity buffer,3,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.resources_timing_conditions,1,1,1,0,practical_considerations_and_execution,,buffer,False
exit plan and,2,AC15P,S7,trigrams,exit plan,2,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,plan,False
usually sounds like,2,AC15P,S7,trigrams,usually sounds like,3,,0,,,0,0.0,False,hedging,hedging,1,1,0,1,,hedging,usually,False
friends healthcare plan,2,AC15P,S7,trigrams,friends healthcare plan,3,,0,,healthcare|health,2,0.3333333333333333,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,plan,False
independence plan language,2,AC15P,S7,trigrams,independence plan language,3,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,plan,False
one hard conversation,2,AC15P,S7,trigrams,one hard conversation,3,,0,,,0,0.0,False,surfacing,surfacing.friction_exposed,1,1,0,1,,surfacing,hard,False
opener i don,2,AC15P,S7,trigrams,opener i,2,,0,,,0,0.0,False,hedging,hedging,1,1,0,1,,hedging,i d,False
seeing you might,2,AC15P,S7,trigrams,seeing might,2,,0,,,0,0.0,False,hedging,hedging,1,1,0,1,,hedging,might,False
you could become,2,AC15P,S7,trigrams,could become,2,,0,,,0,0.0,False,hedging,hedging,1,1,0,1,,hedging,could|could be,False
could become dependent,2,AC15P,S7,trigrams,could become dependent,3,,0,,,0,0.0,False,hedging,hedging,1,1,0,1,,hedging,could|could be,False
next step if,2,AC15P,S7,trigrams,next step,2,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,next step,False
country eventually aging,2,AC15P,S7,trigrams,country eventually aging,3,,0,,aging,1,0.3333333333333333,False,temporal_projection,temporal_projection.decay_and_currency,1,1,1,0,temporal_projection,,aging,False
talks early and,2,AC15P,S7,trigrams,talks early,2,,0,,,0,0.0,False,temporal_projection,temporal_projection.time_horizons,1,1,1,0,temporal_projection,,early,False
healthcare insurance plan,2,AC15P,S7,trigrams,healthcare insurance plan,3,,0,,healthcare|health,2,0.3333333333333333,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,plan,False
insurance plan remains,2,AC15P,S7,trigrams,insurance plan remains,3,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,plan,False
plan remains unaffordable,2,AC15P,S7,trigrams,plan remains unaffordable,3,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,plan,False
a reversible experiment,2,AC15P,S7,trigrams,reversible experiment,2,imagination_and_possibility,1,experiment,,0,0.0,False,,,0,0,0,0,,,,True
boundaries no loans,2,AC15P,S7,trigrams,boundaries no loans,3,imagination_and_possibility,1,boundaries,,0,0.0,False,,,0,0,0,0,,,,True
parents siblings now,2,AC15P,S7,trigrams,parents siblings now,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
treat relocation as,2,AC15P,S7,trigrams,treat relocation,2,,0,,relocat|relocation,2,0.5,False,,,0,0,0,0,,,,True
feel calm vs,2,AC15P,S7,trigrams,feel calm vs,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
months before permanent,2,AC15P,S7,trigrams,months before permanent,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
country these are,2,AC15P,S7,trigrams,country these,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
vs home country,2,AC15P,S7,trigrams,vs home country,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
access to funds,2,AC15P,S7,trigrams,access funds,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
a location where,2,AC15P,S7,trigrams,location where,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
location where you,2,AC15P,S7,trigrams,location where,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
for last chance,2,AC15P,S7,trigrams,last chance,2,,0,,last chance,1,1.0,True,,,0,0,0,0,,,,True
story is consistent,2,AC15P,S7,trigrams,story consistent,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
negotiables write them,2,AC15P,S7,trigrams,negotiables write,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
clarity on kids,2,AC15P,S7,trigrams,clarity kids,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
she owes you,2,AC15P,S7,trigrams,she owes,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
i m doing,2,AC15P,S7,trigrams,i m doing,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
independence real separate,2,AC15P,S7,trigrams,independence real separate,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
trial period living,2,AC15P,S7,trigrams,trial period living,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
shared property no,2,AC15P,S7,trigrams,shared property no,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
t yet have,2,AC15P,S7,trigrams,yet have,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
expected for parents,2,AC15P,S7,trigrams,expected parents,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
parents siblings time,2,AC15P,S7,trigrams,parents siblings time,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
siblings time housing,2,AC15P,S7,trigrams,siblings time housing,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
marriage at these,2,AC15P,S7,trigrams,marriage these,2,,0,,marriage,1,0.5,False,,,0,0,0,0,,,,True
you working full,2,AC15P,S7,trigrams,working full,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
more predictive than,2,AC15P,S7,trigrams,more predictive than,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
means you should,2,AC15P,S7,trigrams,means should,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
property no large,2,AC15P,S7,trigrams,property no large,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
decision not just,2,AC15P,S7,trigrams,decision just,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
not just feelings,2,AC15P,S7,trigrams,just feelings,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
next visit live,2,AC15P,S7,trigrams,next visit live,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
healthy response disappointment,2,AC15P,S7,trigrams,healthy response disappointment,3,,0,,health,1,0.0,False,,,0,0,0,0,,,,True
after calls visits,2,AC15P,S7,trigrams,after calls visits,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
time what does,2,AC15P,S7,trigrams,time does,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
a two track,2,AC15P,S7,trigrams,two track,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
trial living period,2,AC15P,S7,trigrams,trial living period,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
expect to observe,2,AC15P,S7,trigrams,expect observe,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
t give loan,2,AC15P,S7,trigrams,give loan,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
give loan significant,2,AC15P,S7,trigrams,give loan significant,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
loan significant money,2,AC15P,S7,trigrams,loan significant money,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
significant money or,2,AC15P,S7,trigrams,significant money,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
money or buy,2,AC15P,S7,trigrams,money buy,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
proportional shared expenses,2,AC15P,S7,trigrams,proportional shared expenses,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
obligations what support,2,AC15P,S7,trigrams,obligations support,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
caused it then,2,AC15P,S7,trigrams,caused then,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
now outside calibration,2,AC15P,S7,trigrams,now outside calibration,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
grounded friends not,2,AC15P,S7,trigrams,grounded friends,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
friends not cynics,2,AC15P,S7,trigrams,friends cynics,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
they d want,2,AC15P,S7,trigrams,they d want,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
the most informative,2,AC15P,S7,trigrams,most informative,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
does affection remain,2,AC15P,S7,trigrams,does affection remain,3,,0,,affection,1,0.3333333333333333,False,,,0,0,0,0,,,,True
affection remain when,2,AC15P,S7,trigrams,affection remain,2,,0,,affection,1,0.5,False,,,0,0,0,0,,,,True
increasing urgency as,2,AC15P,S7,trigrams,increasing urgency,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
urgency as commitment,2,AC15P,S7,trigrams,urgency commitment,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
weeks explicit talks,2,AC15P,S7,trigrams,weeks explicit talks,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
then month trial,2,AC15P,S7,trigrams,then month trial,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
pressure vs patience,2,AC15P,S7,trigrams,pressure vs patience,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
pursue her career,2,AC15P,S7,trigrams,pursue her career,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
financially and practically,2,AC15P,S7,trigrams,financially practically,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
if care needs,2,AC15P,S7,trigrams,care needs,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
care needs rise,2,AC15P,S7,trigrams,care needs rise,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
real but because,2,AC15P,S7,trigrams,real because,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
weekly activities not,2,AC15P,S7,trigrams,weekly activities,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
on her gym,2,AC15P,S7,trigrams,her gym,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
her gym class,2,AC15P,S7,trigrams,her gym class,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
country and how,2,AC15P,S7,trigrams,country how,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
how would i,2,AC15P,S7,trigrams,how i,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
best local private,2,AC15P,S7,trigrams,best local private,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
region i can,2,AC15P,S7,trigrams,region i,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
simple life introduced,2,AC15P,S7,trigrams,simple life introduced,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
what partner means,2,AC15P,S7,trigrams,partner means,2,,0,,partner,1,0.5,False,,,0,0,0,0,,,,True
are time sensitive,2,AC15P,S7,trigrams,time sensitive,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
one complex event,2,AC15P,S7,trigrams,one complex event,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
hub or back,2,AC15P,S7,trigrams,hub back,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
after i move,2,AC15P,S7,trigrams,after i move,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
i move what,2,AC15P,S7,trigrams,i move,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
think in predictions,2,AC15P,S7,trigrams,think predictions,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
vagueness on key,2,AC15P,S7,trigrams,vagueness key,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
on key forks,2,AC15P,S7,trigrams,key forks,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
key forks kids,2,AC15P,S7,trigrams,key forks kids,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
forks kids money,2,AC15P,S7,trigrams,forks kids money,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
kids money visa,2,AC15P,S7,trigrams,kids money visa,3,,0,,visa,1,0.3333333333333333,False,,,0,0,0,0,,,,True
working full time,2,AC15P,S7,trigrams,working full time,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
care would happen,2,AC15P,S7,trigrams,care happen,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
guilt or punishment,2,AC15P,S7,trigrams,guilt punishment,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
one more question,2,AC15P,S7,trigrams,one more question,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
least the first,2,AC15P,S7,trigrams,least first,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
that respects time,2,AC15P,S7,trigrams,respects time,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
mode not vacation,2,AC15P,S7,trigrams,mode vacation,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
permanent move would,2,AC15P,S7,trigrams,permanent move,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
your home giving,2,AC15P,S7,trigrams,home giving,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
home giving up,2,AC15P,S7,trigrams,home giving up,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
giving up local,2,AC15P,S7,trigrams,giving up local,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
up local healthcare,2,AC15P,S7,trigrams,up local healthcare,3,,0,,healthcare|health,2,0.3333333333333333,False,,,0,0,0,0,,,,True
scarcity response i,2,AC15P,S7,trigrams,scarcity response i,3,,0,,scarcity,1,0.3333333333333333,False,,,0,0,0,0,,,,True
response i ll,2,AC15P,S7,trigrams,response i ll,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
one way door,2,AC15P,S7,trigrams,one way door,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
autonomy there language,2,AC15P,S7,trigrams,autonomy language,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
language friends healthcare,2,AC15P,S7,trigrams,language friends healthcare,3,,0,,healthcare|health,2,0.3333333333333333,False,,,0,0,0,0,,,,True
in two years,2,AC15P,S7,trigrams,two years,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
a slow yes,2,AC15P,S7,trigrams,slow yes,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
t know her,2,AC15P,S7,trigrams,know her,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
a process where,2,AC15P,S7,trigrams,process where,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
no loans gifts,2,AC15P,S7,trigrams,no loans gifts,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
loans gifts property,2,AC15P,S7,trigrams,loans gifts property,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
language study your,2,AC15P,S7,trigrams,language study,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
study your own,2,AC15P,S7,trigrams,study own,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
put decision checkpoints,2,AC15P,S7,trigrams,put decision checkpoints,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
decision checkpoints on,2,AC15P,S7,trigrams,decision checkpoints,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
